timestamp_start,timestamp_end,label,sequence_id
2025-12-13 09:13:24.850811,2025-12-13 09:20:54.130811,WARNING,1053
2025-12-13 09:14:33.970811,2025-12-13 09:22:03.250811,WARNING,1054
2025-12-13 09:16:00.370811,2025-12-13 09:23:12.370811,WARNING,1055
2025-12-13 09:17:26.770811,2025-12-13 09:24:21.490811,WARNING,1056
2025-12-13 09:18:35.890811,2025-12-13 09:25:13.330811,WARNING,1057
2025-12-13 09:19:45.010811,2025-12-13 09:26:05.170811,WARNING,1058
2025-12-13 09:20:54.130811,2025-12-13 09:27:31.570811,WARNING,1059
2025-12-13 09:22:20.530811,2025-12-13 09:28:40.690811,WARNING,1060
2025-12-13 09:23:29.650811,2025-12-13 09:30:07.090811,WARNING,1061
2025-12-13 09:24:38.770811,2025-12-13 09:31:33.490811,WARNING,1062
2025-12-13 09:25:30.610811,2025-12-13 09:32:08.050811,WARNING,1063
2025-12-13 09:26:22.450811,2025-12-13 09:32:59.890811,WARNING,1064
2025-12-13 09:27:48.850811,2025-12-13 09:34:26.290811,WARNING,1065
2025-12-13 09:28:57.970811,2025-12-13 09:35:52.690811,WARNING,1066
2025-12-13 09:30:24.370811,2025-12-13 09:37:19.090811,WARNING,1067
2025-12-13 09:31:33.490811,2025-12-13 09:38:28.210811,CRITICAL,1068
2025-12-13 09:32:25.330811,2025-12-13 09:39:37.330811,CRITICAL,1069
2025-12-13 09:33:17.170811,2025-12-13 09:40:46.450811,CRITICAL,1070
2025-12-13 09:34:43.570811,2025-12-13 09:41:21.010811,CRITICAL,1071
2025-12-13 09:36:09.970811,2025-12-13 09:42:30.130811,CRITICAL,1072
2025-12-13 09:37:36.370811,2025-12-13 09:43:39.250811,CRITICAL,1073
2025-12-13 09:38:45.490811,2025-12-13 09:44:31.090811,WARNING,1074
2025-12-13 09:39:54.610811,2025-12-13 09:45:40.210811,WARNING,1075
2025-12-13 09:41:03.730811,2025-12-13 09:46:32.050811,WARNING,1076
2025-12-13 09:41:38.290811,2025-12-13 09:47:58.450811,WARNING,1077
2025-12-13 09:42:47.410811,2025-12-13 09:49:24.850811,WARNING,1078
2025-12-13 09:43:39.250811,2025-12-13 09:50:51.250811,WARNING,1079
2025-12-13 09:44:31.090811,2025-12-13 09:52:00.370811,WARNING,1080
2025-12-13 09:45:57.490811,2025-12-13 09:53:26.770811,WARNING,1081
2025-12-13 09:46:49.330811,2025-12-13 09:54:18.610811,CRITICAL,1082
2025-12-13 09:48:15.730811,2025-12-13 09:55:10.450811,CRITICAL,1083
2025-12-13 09:49:42.130811,2025-12-13 09:56:36.850811,CRITICAL,1084
2025-12-13 09:51:08.530811,2025-12-13 09:58:03.250811,CRITICAL,1085
2025-12-13 09:52:17.650811,2025-12-13 09:59:12.370811,CRITICAL,1086
2025-12-13 09:53:44.050811,2025-12-13 10:00:04.210811,CRITICAL,1087
2025-12-13 09:54:18.610811,2025-12-13 10:00:56.050811,WARNING,1088
2025-12-13 09:55:27.730811,2025-12-13 10:02:05.170811,CRITICAL,1089
2025-12-13 09:56:54.130811,2025-12-13 10:03:14.290811,CRITICAL,1090
2025-12-13 09:58:20.530811,2025-12-13 10:04:23.410811,CRITICAL,1091
2025-12-13 09:59:12.370811,2025-12-13 10:05:32.530811,CRITICAL,1092
2025-12-13 10:00:04.210811,2025-12-13 10:06:41.650811,CRITICAL,1093
2025-12-13 10:01:13.330811,2025-12-13 10:08:08.050811,CRITICAL,1094
2025-12-13 10:02:22.450811,2025-12-13 10:09:17.170811,CRITICAL,1095
2025-12-13 10:03:14.290811,2025-12-13 10:10:26.290811,CRITICAL,1096
2025-12-13 10:04:40.690811,2025-12-13 10:11:35.410811,CRITICAL,1097
2025-12-13 10:05:49.810811,2025-12-13 10:13:01.810811,WARNING,1098
2025-12-13 10:06:58.930811,2025-12-13 10:14:10.930811,WARNING,1099
2025-12-13 10:08:25.330811,2025-12-13 10:15:37.330811,WARNING,1100
2025-12-13 10:09:34.450811,2025-12-13 10:16:29.170811,WARNING,1101
2025-12-13 10:10:43.570811,2025-12-13 10:17:03.730811,WARNING,1102
2025-12-13 10:11:52.690811,2025-12-13 10:17:38.290811,WARNING,1103
2025-12-13 10:13:01.810811,2025-12-13 10:18:47.410811,WARNING,1104
2025-12-13 10:14:28.210811,2025-12-13 10:19:56.530811,WARNING,1105
2025-12-13 10:15:37.330811,2025-12-13 10:21:22.930811,WARNING,1106
2025-12-13 10:16:46.450811,2025-12-13 10:22:32.050811,WARNING,1107
2025-12-13 10:17:03.730811,2025-12-13 10:23:23.890811,CRITICAL,1108
2025-12-13 10:17:55.570811,2025-12-13 10:24:33.010811,CRITICAL,1109
2025-12-13 10:18:47.410811,2025-12-13 10:25:59.410811,CRITICAL,1110
2025-12-13 10:20:13.810811,2025-12-13 10:27:08.530811,CRITICAL,1111
2025-12-13 10:21:40.210811,2025-12-13 10:28:17.650811,CRITICAL,1112
2025-12-13 10:22:32.050811,2025-12-13 10:29:44.050811,CRITICAL,1113
2025-12-13 10:23:41.170811,2025-12-13 10:30:53.170811,CRITICAL,1114
2025-12-13 10:24:50.290811,2025-12-13 10:31:45.010811,CRITICAL,1115
2025-12-13 10:26:16.690811,2025-12-13 10:32:54.130811,CRITICAL,1116
2025-12-13 10:27:25.810811,2025-12-13 10:34:20.530811,CRITICAL,1117
2025-12-13 10:28:34.930811,2025-12-13 10:35:29.650811,CRITICAL,1118
2025-12-13 10:30:01.330811,2025-12-13 10:36:56.050811,CRITICAL,1119
2025-12-13 10:30:53.170811,2025-12-13 10:38:22.450811,CRITICAL,1120
2025-12-13 10:32:02.290811,2025-12-13 10:39:48.850811,CRITICAL,1121
2025-12-13 10:33:11.410811,2025-12-13 10:40:57.970811,CRITICAL,1122
2025-12-13 10:34:37.810811,2025-12-13 10:42:24.370811,CRITICAL,1123
2025-12-13 10:35:46.930811,2025-12-13 10:43:33.490811,WARNING,1124
2025-12-13 10:37:13.330811,2025-12-13 10:44:25.330811,WARNING,1125
2025-12-13 10:38:39.730811,2025-12-13 10:45:34.450811,WARNING,1126
2025-12-13 10:40:06.130811,2025-12-13 10:47:00.850811,WARNING,1127
2025-12-13 10:41:15.250811,2025-12-13 10:48:27.250811,WARNING,1128
2025-12-13 10:42:41.650811,2025-12-13 10:49:36.370811,WARNING,1129
2025-12-13 10:43:50.770811,2025-12-13 10:51:02.770811,WARNING,1130
2025-12-13 10:44:42.610811,2025-12-13 10:52:29.170811,WARNING,1131
2025-12-13 10:45:51.730811,2025-12-13 10:53:55.570811,WARNING,1132
2025-12-13 10:47:18.130811,2025-12-13 10:55:21.970811,WARNING,1133
2025-12-13 10:48:44.530811,2025-12-13 10:56:31.090811,WARNING,1134
2025-12-13 10:49:53.650811,2025-12-13 10:57:22.930811,WARNING,1135
2025-12-13 10:51:20.050811,2025-12-13 10:58:32.050811,WARNING,1136
2025-12-13 10:52:46.450811,2025-12-13 10:59:58.450811,WARNING,1137
2025-12-13 10:54:12.850811,2025-12-13 11:01:24.850811,WARNING,1138
2025-12-13 10:55:39.250811,2025-12-13 11:02:16.690811,WARNING,1139
2025-12-13 10:56:48.370811,2025-12-13 11:03:08.530811,WARNING,1140
2025-12-13 10:57:40.210811,2025-12-13 11:04:34.930811,WARNING,1141
2025-12-13 10:58:49.330811,2025-12-13 11:05:44.050811,CRITICAL,1142
2025-12-13 11:00:15.730811,2025-12-13 11:06:53.170811,CRITICAL,1143
2025-12-13 11:01:42.130811,2025-12-13 11:07:45.010811,CRITICAL,1144
2025-12-13 11:02:16.690811,2025-12-13 11:08:19.570811,CRITICAL,1145
2025-12-13 11:03:25.810811,2025-12-13 11:09:28.690811,CRITICAL,1146
2025-12-13 11:04:52.210811,2025-12-13 11:10:37.810811,CRITICAL,1147
2025-12-13 11:06:01.330811,2025-12-13 11:11:29.650811,WARNING,1148
2025-12-13 11:07:10.450811,2025-12-13 11:12:56.050811,WARNING,1149
2025-12-13 11:07:45.010811,2025-12-13 11:14:22.450811,WARNING,1150
2025-12-13 11:08:36.850811,2025-12-13 11:15:48.850811,WARNING,1151
2025-12-13 11:09:45.970811,2025-12-13 11:17:15.250811,WARNING,1152
2025-12-13 11:10:37.810811,2025-12-13 11:18:07.090811,WARNING,1153
2025-12-13 11:11:46.930811,2025-12-13 11:19:33.490811,WARNING,1154
2025-12-13 11:13:13.330811,2025-12-13 11:20:42.610811,WARNING,1155
2025-12-13 11:14:39.730811,2025-12-13 11:21:51.730811,WARNING,1156
2025-12-13 11:16:06.130811,2025-12-13 11:23:00.850811,WARNING,1157
2025-12-13 11:17:32.530811,2025-12-13 11:23:52.690811,WARNING,1158
2025-12-13 11:18:24.370811,2025-12-13 11:25:19.090811,WARNING,1159
2025-12-13 11:19:50.770811,2025-12-13 11:26:45.490811,WARNING,1160
2025-12-13 11:20:59.890811,2025-12-13 11:28:11.890811,WARNING,1161
2025-12-13 11:22:09.010811,2025-12-13 11:29:38.290811,WARNING,1162
2025-12-13 11:23:18.130811,2025-12-13 11:30:47.410811,WARNING,1163
2025-12-13 11:24:09.970811,2025-12-13 11:31:39.250811,WARNING,1164
2025-12-13 11:25:36.370811,2025-12-13 11:33:05.650811,WARNING,1165
2025-12-13 11:27:02.770811,2025-12-13 11:34:14.770811,WARNING,1166
2025-12-13 11:28:29.170811,2025-12-13 11:35:06.610811,WARNING,1167
2025-12-13 11:29:55.570811,2025-12-13 11:36:33.010811,WARNING,1168
2025-12-13 11:31:04.690811,2025-12-13 11:37:24.850811,WARNING,1169
2025-12-13 11:31:56.530811,2025-12-13 11:38:51.250811,CRITICAL,1170
2025-12-13 11:33:22.930811,2025-12-13 11:39:43.090811,CRITICAL,1171
2025-12-13 11:34:32.050811,2025-12-13 11:40:52.210811,CRITICAL,1172
2025-12-13 11:35:23.890811,2025-12-13 11:42:01.330811,CRITICAL,1173
2025-12-13 11:36:50.290811,2025-12-13 11:43:10.450811,CRITICAL,1174
2025-12-13 11:37:42.130811,2025-12-13 11:43:27.730811,CRITICAL,1175
2025-12-13 11:38:51.250811,2025-12-13 11:44:54.130811,CRITICAL,1176
2025-12-13 11:40:00.370811,2025-12-13 11:45:45.970811,CRITICAL,1177
2025-12-13 11:41:09.490811,2025-12-13 11:46:37.810811,CRITICAL,1178
2025-12-13 11:42:01.330811,2025-12-13 11:48:04.210811,CRITICAL,1179
2025-12-13 11:43:10.450811,2025-12-13 11:49:30.610811,CRITICAL,1180
2025-12-13 11:43:45.010811,2025-12-13 11:50:22.450811,WARNING,1181
2025-12-13 11:45:11.410811,2025-12-13 11:51:48.850811,WARNING,1182
2025-12-13 11:45:45.970811,2025-12-13 11:52:40.690811,WARNING,1183
2025-12-13 11:46:55.090811,2025-12-13 11:53:49.810811,WARNING,1184
2025-12-13 11:48:21.490811,2025-12-13 11:54:58.930811,WARNING,1185
