timestamp,V_batt,I_batt,T_batt,V_solar,I_solar,V_bus,I_bus,T_eps,SOC,anomaly_type,orbit_sunlight,P_batt,P_solar,P_bus,converter_ratio,charge_efficiency,delta_V_batt,delta_I_batt,delta_T_batt,delta_V_bus,delta_I_bus,delta_SOC,rolling_std_V_batt,rolling_mean_V_batt,rolling_std_I_batt,rolling_mean_I_batt,rolling_std_T_batt,rolling_mean_T_batt,V_batt_V_bus_ratio,power_balance
2025-12-13 04:44:25.330811,8.133,0.593,19.0,16.399,0.674,8.107,0.679,16.7,68.2,normal,True,4.822868999999999,11.052926000000001,5.504653,0.4943594121592779,0.43634319093423757,-0.3960000000000008,-0.15200000000000002,4.0,0.0030000000000001137,-0.008000000000000007,-1.7000000000000028,0.1868620703441779,8.1509,0.6141130551001531,1.3858000000000001,1.4581571322129545,18.88,1.0032071049710127,0.7254040000000019
2025-12-13 04:44:42.610811,8.0,2.173,19.7,16.952,1.437,7.884,0.678,16.4,60.8,normal,True,17.384,24.360024000000003,5.345352000000001,0.4650778669183577,0.713628196753829,-0.13299999999999912,1.58,0.6999999999999993,-0.22299999999999898,-0.0010000000000000009,-7.400000000000006,0.1898402837474505,8.147,0.6584539889434607,1.4349,1.468521554338536,19.009999999999998,1.0147133434804667,1.6306720000000015
2025-12-13 04:44:59.890811,8.004,2.493,19.6,16.837,1.809,7.883,0.667,17.5,61.4,normal,True,19.953971999999997,30.458133,5.257961,0.46819504662350775,0.6551278766823954,0.0039999999999995595,0.31999999999999984,-0.09999999999999787,-0.001000000000000334,-0.01100000000000001,0.6000000000000014,0.1892376812370607,8.1203,0.7129752138437601,1.4750999999999999,1.4793391918169996,19.08,1.0153494862362045,5.2462000000000035
2025-12-13 04:45:17.170811,8.134,2.403,21.2,16.904,1.588,8.007,0.676,17.8,68.1,normal,True,19.546002,26.843552000000003,5.412732,0.47367486985328916,0.7281451426398414,0.13000000000000078,-0.08999999999999986,1.5999999999999979,0.12399999999999967,0.009000000000000008,6.699999999999996,0.18066608240982196,8.137699999999999,0.6986564010060077,1.6530999999999998,1.625525556038632,19.27,1.0158611215186713,1.884818000000001
2025-12-13 04:45:34.450811,8.147,0.982,20.9,15.024,0.939,8.106,0.656,17.3,69.2,normal,True,8.000354,14.107535999999998,5.3175360000000005,0.5395367412140575,0.5670978971806275,0.0129999999999999,-1.421,-0.3000000000000007,0.0990000000000002,-0.020000000000000018,1.1000000000000085,0.1751905629116833,8.1512,0.7026922828980297,1.535,1.693910662737183,19.36,1.0050579817419196,0.7896459999999976
2025-12-13 04:45:51.730811,8.328,2.503,20.9,17.424,1.884,8.19,0.658,17.1,78.9,normal,True,20.844984,32.826815999999994,5.3890199999999995,0.47004132231404955,0.6349986547583538,0.18099999999999916,1.5210000000000001,0.0,0.08399999999999963,0.0020000000000000018,9.700000000000003,0.17865363758457695,8.1547,0.7545565658790016,1.6625,1.7600820687940417,19.529999999999998,1.0168498168498168,6.592811999999994
2025-12-13 04:46:09.010811,8.121,-1.181,2.1,2.892,0.018,8.07,0.642,3.6,68.4,solar_fault,True,-9.590901,0.05205599999999999,5.1809400000000005,2.79045643153527,0.0,-0.20699999999999896,-3.684,-18.799999999999997,-0.11999999999999922,-0.016000000000000014,-10.5,0.16733054446540885,8.169799999999999,1.1728814281266644,1.4331999999999998,5.787044918513242,17.79,1.0063197026022306,4.462017
2025-12-13 04:46:09.010811,8.053,2.449,20.8,16.896,1.692,7.948,0.65,17.9,66.1,normal,True,19.721797000000002,28.588032000000002,5.166200000000001,0.47040719696969696,0.6898620023931693,-0.06799999999999962,3.63,18.7,-0.12199999999999989,0.008000000000000007,-2.3000000000000114,0.1657508505088996,8.1467,1.2021218093206878,1.4722,5.849634366541494,17.94,1.0132108706592855,3.700034999999999
2025-12-13 04:46:26.290811,8.304,1.867,21.4,17.202,1.298,8.169,0.65,19.2,77.5,normal,True,15.503568,22.328196000000002,5.309850000000001,0.4748866410882455,0.6943493330137374,0.25099999999999945,-0.5819999999999999,0.5999999999999979,0.22100000000000009,0.0,11.400000000000006,0.16575085050889912,8.1753,1.2085056015132445,1.5027000000000001,5.91311160801908,18.059999999999995,1.0165258905618801,1.5147780000000015
2025-12-13 04:46:43.570811,8.023,1.028,21.2,17.906,0.812,7.97,0.636,18.2,61.7,normal,True,8.247644,14.539672,5.06892,0.445102200379761,0.5672510356492223,-0.2810000000000006,-0.839,-0.1999999999999993,-0.19900000000000073,-0.014000000000000012,-15.799999999999997,0.11534879472462586,8.124699999999999,1.191991517494054,1.531,5.881571974301609,18.68,1.0066499372647428,1.2231079999999999
2025-12-13 04:47:00.850811,6.372,-2.191,18.0,16.597,1.388,6.222,0.624,17.1,18.4,batt_undervoltage,True,-13.961051999999999,23.036636,3.882528,0.3748870277761041,0.0,-1.6509999999999998,-3.219,-3.1999999999999993,-1.7479999999999993,-0.01200000000000001,-43.300000000000004,0.5658351153629111,7.948599999999999,1.6661988810196426,1.2526,5.884027343391514,18.580000000000002,1.0241080038572805,33.115159999999996
2025-12-13 04:47:00.850811,7.954,0.692,20.3,14.986,0.79,7.957,0.644,17.3,60.3,normal,True,5.504167999999999,11.838940000000001,5.124308,0.5309622314159882,0.46492067702007095,1.5819999999999999,2.883,2.3000000000000007,1.7349999999999994,0.020000000000000018,41.9,0.5655577384808175,7.944,1.640926855299907,1.1045,5.899755173828177,18.639999999999997,0.9996229734824682,1.2104640000000018
2025-12-13 04:47:18.130811,7.983,2.495,20.3,16.92,1.883,7.875,0.614,17.1,60.5,normal,True,19.917585,31.860360000000004,4.83525,0.46542553191489355,0.6251525406492581,0.028999999999999915,1.8030000000000002,0.0,-0.08199999999999985,-0.030000000000000027,0.20000000000000284,0.5653491448260417,7.941900000000001,1.6411150037567606,1.1046999999999998,5.916539904745483,18.71,1.0137142857142856,7.107525000000004
2025-12-13 04:47:35.410811,8.006,2.058,21.0,15.987,1.44,7.891,0.623,17.8,60.8,normal,True,16.476347999999998,23.02128,4.916093,0.4935885406893101,0.7157007777152269,0.023000000000000576,-0.4370000000000003,0.6999999999999993,0.016000000000000014,0.009000000000000008,0.29999999999999716,0.561955405506308,7.929100000000001,1.6141947287183847,1.0702,5.907518749676468,18.689999999999998,1.0145735648206817,1.6288390000000028
2025-12-13 04:47:52.690811,8.151,2.53,21.7,16.102,1.9,8.017,0.624,18.3,70.8,normal,True,20.62203,30.593799999999998,5.0026079999999995,0.49788846106073775,0.6740591230902994,0.14499999999999957,0.472,0.6999999999999993,0.12599999999999945,0.0010000000000000009,10.0,0.5621291370020308,7.9295,1.677770610727885,1.2249999999999999,5.946063123333617,18.77,1.0167144817263316,4.969162
2025-12-13 04:47:52.690811,7.986,-1.979,4.6,2.288,0.046,7.869,0.63,5.2,58.5,solar_fault,True,-15.804294,0.105248,4.95747,3.439248251748252,0.0,-0.16500000000000004,-4.509,-17.1,-0.1479999999999997,0.006000000000000005,-12.299999999999997,0.5453435308744832,7.895300000000001,1.884372209045288,0.7768,7.362698780565064,17.14,1.0148684712161646,10.952072000000001
2025-12-13 04:48:09.970811,8.165,0.378,21.8,16.818,0.506,8.148,0.613,17.8,70.4,normal,True,3.0863699999999996,8.509908000000001,4.994724,0.48448091330717086,0.36267959653617865,0.17899999999999938,2.357,17.200000000000003,0.2789999999999999,-0.017000000000000015,11.900000000000006,0.547539963026529,7.8997,1.7651169334887946,0.9327,5.213113806119802,19.11,1.0020864015709376,0.4288140000000018
2025-12-13 04:48:27.250811,8.002,0.795,20.7,15.839,0.784,7.944,0.591,18.2,60.9,normal,True,6.3615900000000005,12.417776,4.694903999999999,0.5015468148241682,0.5122970490045883,-0.16299999999999848,0.41700000000000004,-1.1000000000000014,-0.20399999999999974,-0.02200000000000002,-9.500000000000007,0.5461892630866088,7.8946,1.6828205192473724,0.7673,5.20960651105257,19.1,1.00730110775428,1.361282
2025-12-13 04:48:44.530811,8.009,0.392,20.4,15.053,0.567,8.022,0.603,17.4,62.0,normal,True,3.1395280000000003,8.535051,4.837266,0.5329170265063442,0.36783939545293876,0.006999999999999673,-0.403,-0.3000000000000007,0.07800000000000029,0.01200000000000001,1.1000000000000014,0.5293267107058254,7.8651,1.63981406805094,0.6197999999999999,5.169998925424473,18.999999999999996,0.9983794564946398,0.5582569999999993
2025-12-13 04:49:01.810811,8.321,1.326,20.1,17.066,0.962,8.231,0.587,17.3,78.6,normal,True,11.033646000000001,16.417492,4.8315969999999995,0.48230399624985354,0.6720664764143026,0.3119999999999994,0.934,-0.29999999999999716,0.20899999999999963,-0.016000000000000014,16.599999999999994,0.5472875437606242,7.894899999999998,1.6507278663937568,0.6496000000000001,5.129533225461397,18.89,1.0109342728708541,0.5522489999999989
2025-12-13 04:49:19.090811,8.138,1.357,20.1,16.015,1.066,8.073,0.572,16.5,69.5,normal,True,11.043266,17.071990000000003,4.617756,0.5040899157040275,0.6468646010219077,-0.18299999999999983,0.030999999999999917,0.0,-0.15799999999999947,-0.015000000000000013,-9.099999999999994,0.11724167821679736,8.0715,1.3206353016635584,1.0044,5.132034467711524,19.1,1.0080515297906603,1.410968000000004
2025-12-13 04:49:36.370811,8.257,1.927,20.4,17.814,1.211,8.165,0.574,18.0,75.9,normal,True,15.911239,21.572754,4.686709999999999,0.45834736723924996,0.7375617874287168,0.11899999999999977,0.5700000000000001,0.29999999999999716,0.09199999999999875,0.0020000000000000018,6.400000000000006,0.12253507434373262,8.1018,1.3456833414869762,1.1279,5.134729247433186,19.11,1.0112676056338028,0.9748050000000008
2025-12-13 04:49:53.650811,8.246,1.764,20.5,17.039,1.15,8.166,0.559,18.0,76.0,normal,True,14.545944,19.59485,4.564794000000001,0.47925347731674395,0.7423350523224215,-0.010999999999999233,-0.16300000000000003,0.10000000000000142,0.0010000000000012221,-0.014999999999999902,0.09999999999999432,0.12242771109689095,8.1281,1.2814920817373603,1.0548,5.140265881579927,19.130000000000003,1.0097967180994367,0.48411199999999965
2025-12-13 04:50:10.930811,8.271,0.642,21.5,15.295,0.675,8.287,0.57,17.6,78.3,normal,True,5.309982000000001,10.324125,4.72359,0.5418110493625369,0.5143275580254986,0.025000000000000355,-1.1219999999999999,1.0,0.12100000000000044,0.010999999999999899,2.299999999999997,0.12174034298904439,8.154599999999999,1.2357402459884328,0.9132,5.1628588118514775,19.18,0.998069265114034,0.29055300000000006
2025-12-13 04:50:28.210811,8.088,1.986,21.8,14.991,1.459,8.016,0.544,16.7,66.8,normal,True,16.062768,21.871869,4.360704,0.5347208324994998,0.7344030818765419,-0.1830000000000016,1.3439999999999999,0.3000000000000007,-0.2710000000000008,-0.025999999999999912,-11.5,0.1235637936901027,8.1483,1.1667023613587129,0.8588000000000001,5.168376061309051,19.189999999999998,1.0089820359281436,1.4483970000000017
2025-12-13 04:50:45.490811,8.275,2.47,22.9,16.445,1.981,8.156,0.529,17.5,77.7,normal,True,20.43925,32.577545,4.3145240000000005,0.49595621769534814,0.6274030164028628,0.18700000000000117,0.4840000000000002,1.0999999999999979,0.14000000000000057,-0.015000000000000013,10.900000000000006,0.11487751931698048,8.1772,0.7313796779603138,1.3036999999999999,0.9319036669345768,21.02,1.0145904855321235,7.823770999999999
2025-12-13 04:51:02.770811,8.161,2.462,22.9,16.26,2.019,8.049,0.534,19.2,70.2,normal,True,20.092382,32.82894,4.298166,0.49501845018450175,0.6120326151255568,-0.11400000000000077,-0.008000000000000007,0.0,-0.1070000000000011,0.0050000000000000044,-7.5,0.11493167052152192,8.1768,0.7352005697615976,1.5121,1.0863291909512498,21.13,1.013914772021369,8.438392000000002
2025-12-13 04:51:20.050811,8.277,1.086,22.4,16.984,0.823,8.228,0.529,19.1,77.3,normal,True,8.988821999999999,13.977832000000001,4.352612,0.48445595854922274,0.6430769807506628,0.11599999999999966,-1.3760000000000001,-0.5,0.17900000000000027,-0.0050000000000000044,7.099999999999994,0.10044683502552541,8.2043,0.7089538145119971,1.5412000000000001,1.1430952132995675,21.3,1.005955274671852,0.6363980000000025
2025-12-13 04:51:37.330811,8.166,0.492,21.0,16.054,0.567,8.144,0.521,17.9,70.8,normal,True,4.017672,9.102617999999998,4.243024,0.5072879033262739,0.44137543726431244,-0.11099999999999888,-0.5940000000000001,-1.3999999999999986,-0.08399999999999963,-0.008000000000000007,-6.5,0.07576718726892893,8.22,0.6914316548534161,1.5512000000000001,1.1057425860788734,21.359999999999996,1.0027013752455796,0.8419219999999976
2025-12-13 04:51:54.610811,7.917,1.318,21.0,17.01,0.909,7.882,0.51,17.1,57.1,normal,True,10.434606,15.462090000000002,4.01982,0.46337448559670774,0.6748509418843118,-0.24900000000000055,0.8260000000000001,0.0,-0.26200000000000045,-0.01100000000000001,-13.699999999999996,0.11399434683829704,8.179599999999999,0.6917257324177618,1.5504,1.0255080041951954,21.45,1.0044404973357015,1.007664000000001
2025-12-13 04:52:11.890811,8.069,2.52,21.5,17.516,1.748,7.946,0.507,18.8,64.2,normal,True,20.33388,30.617967999999998,4.0286219999999995,0.4536423841059603,0.6641159204294681,0.15200000000000102,1.202,0.5,0.06400000000000006,-0.0030000000000000027,7.100000000000001,0.11877995528605277,8.1727,0.7508383536643117,1.6667,0.9097618736067367,21.589999999999996,1.0154794865341052,6.2554659999999975
2025-12-13 04:52:29.170811,8.126,1.196,22.5,16.42,0.894,8.074,0.495,18.6,68.5,normal,True,9.718696,14.679480000000002,3.9966299999999997,0.49171741778319117,0.6620599639769255,0.05699999999999861,-1.324,1.0,0.1280000000000001,-0.01200000000000001,4.299999999999997,0.11563179109176766,8.159600000000001,0.758228227148294,1.5936000000000001,0.8445906306224014,21.8,1.0064404260589546,0.9641540000000024
2025-12-13 04:52:46.450811,8.27,2.474,23.3,17.935,1.43,8.083,0.474,19.1,74.7,normal,True,20.45998,25.647049999999997,3.831342,0.45068302202397553,0.7977517882173585,0.14400000000000013,1.2780000000000002,0.8000000000000007,0.009000000000000341,-0.02100000000000002,6.200000000000003,0.1178520730029394,8.162,0.8075923339023091,1.6646,0.8297255235596344,22.08,1.0231349746381293,1.3557279999999952
2025-12-13 04:53:03.730811,8.145,1.006,22.9,16.958,0.761,8.064,0.471,17.8,67.7,normal,True,8.19387,12.905038,3.7981439999999997,0.47552777450171013,0.6349357514483879,-0.125,-1.4680000000000002,-0.40000000000000213,-0.019000000000000128,-0.0030000000000000027,-7.0,0.1114661881966467,8.1494,0.7633727791845876,1.701,0.8390470785372477,22.22,1.0100446428571428,0.9130239999999992
2025-12-13 04:53:21.010811,7.922,1.184,22.4,16.354,0.89,7.903,0.455,17.9,58.3,normal,True,9.379648,14.55506,3.595865,0.48324568912804206,0.6444252376836647,-0.22299999999999986,0.17799999999999994,-0.5,-0.16100000000000048,-0.01599999999999996,-9.400000000000006,0.13208061511390748,8.1328,0.7721820165392789,1.6207999999999998,0.8270429251265629,22.279999999999998,1.0024041503226624,1.5795469999999998
2025-12-13 04:53:38.290811,8.002,1.756,21.9,17.603,1.057,7.94,0.45,17.8,61.8,normal,True,14.051512,18.606371,3.5730000000000004,0.4510594784979833,0.755198958464281,0.08000000000000096,0.5720000000000001,-0.5,0.03700000000000081,-0.0050000000000000044,3.5,0.12755935437618166,8.105500000000001,0.7158944987449851,1.5494,0.8038794824002571,22.18,1.007808564231738,0.9818589999999983
2025-12-13 04:53:55.570811,7.94,2.227,21.7,17.897,1.307,7.866,0.45,18.8,58.0,normal,True,17.68238,23.391378999999997,3.5397,0.4395150025143879,0.7559357659076021,-0.06200000000000028,0.47099999999999986,-0.1999999999999993,-0.07400000000000073,0.0,-3.799999999999997,0.13575648132668197,8.083400000000001,0.6858348440647598,1.5259,0.7734482673224388,22.06,1.0094075769132977,2.1692989999999988
2025-12-13 04:54:12.850811,8.19,2.515,22.5,16.625,1.575,8.044,0.433,19.2,70.8,normal,True,20.59785,26.184375,3.4830520000000003,0.4838496240601504,0.7866466165413535,0.2499999999999991,0.28800000000000026,0.8000000000000007,0.17800000000000082,-0.017000000000000015,12.799999999999997,0.12427304168188887,8.0747,0.7313554843196606,1.6687999999999998,0.7789594198542311,22.07,1.0181501740427648,2.103472999999998
2025-12-13 04:54:30.130811,7.978,0.79,21.7,16.583,0.601,7.959,0.431,18.1,60.5,normal,True,6.30262,9.966382999999999,3.430329,0.4799493457154918,0.6323878983980448,-0.21199999999999974,-1.725,-0.8000000000000007,-0.08500000000000085,-0.0020000000000000018,-10.299999999999997,0.12314169796522018,8.0559,0.6825180827885327,1.6985999999999997,0.6995236474453235,22.139999999999997,1.0023872345772082,0.2334339999999986
2025-12-13 04:54:47.410811,8.321,1.74,21.9,15.769,1.217,8.2,0.415,18.2,78.0,normal,True,14.478539999999999,19.190873,3.4029999999999996,0.5200076098674614,0.7544492634597706,0.34299999999999997,0.95,0.1999999999999993,0.24099999999999966,-0.016000000000000014,17.5,0.13789613643762422,8.0963,0.6692888099401576,1.7408000000000001,0.5850925852676875,22.229999999999997,1.0147560975609757,1.3093330000000014
2025-12-13 04:55:04.690811,8.011,2.265,21.9,16.23,1.471,7.87,0.42,18.6,61.7,normal,True,18.144915,23.87433,3.3054,0.4849044978434997,0.7600177680378885,-0.3100000000000005,0.5250000000000001,0.0,-0.3299999999999992,0.0050000000000000044,-16.299999999999997,0.14036955193734355,8.0905,0.640543007490087,1.7153000000000003,0.5417051268414809,22.27,1.0179161372299872,2.4240149999999994
2025-12-13 04:55:21.970811,8.267,2.521,23.3,15.431,1.822,8.152,0.405,19.9,77.6,normal,True,20.841106999999997,28.115282,3.30156,0.5282872140496403,0.7412732691068152,0.2560000000000002,0.2559999999999998,1.4000000000000021,0.28199999999999914,-0.014999999999999958,15.899999999999991,0.1510100806053154,8.1046,0.6579915230794742,1.8478,0.6311365409602343,22.349999999999998,1.0141069676153092,3.9726150000000033
2025-12-13 04:55:39.250811,7.926,0.829,22.9,16.07,0.668,7.892,0.412,19.0,56.5,normal,True,6.570654,10.734760000000001,3.251504,0.49110143123833233,0.6120913741900145,-0.3409999999999993,-1.692,-0.40000000000000213,-0.2599999999999989,0.006999999999999951,-21.099999999999994,0.14830284330825513,8.0702,0.688944450268348,1.6832999999999998,0.5743595467046725,22.31,1.0043081601621895,0.912602000000001
2025-12-13 04:55:56.530811,7.976,2.483,22.9,15.426,1.617,7.856,0.402,18.9,60.3,normal,True,19.804408000000002,24.943842,3.158112,0.5092700635291066,0.7939598077954472,0.04999999999999982,1.6540000000000001,0.0,-0.036000000000000476,-0.009999999999999953,3.799999999999997,0.14846103117571763,8.0533,0.6859245180371133,1.8310000000000002,0.5743595467046725,22.31,1.0152749490835031,1.9813219999999978
2025-12-13 04:56:13.810811,8.204,1.167,22.1,17.249,0.807,8.173,0.384,17.4,74.6,normal,True,9.574068,13.919943,3.138432,0.47382456954026325,0.6877950577814866,0.22800000000000065,-1.316,-0.7999999999999972,0.31700000000000017,-0.018000000000000016,14.299999999999997,0.14752946974900963,8.0815,0.6877249207834978,1.8293,0.57696524062615,22.279999999999998,1.0037929768750766,1.2074429999999996
2025-12-13 04:56:31.090811,8.159,1.362,22.1,16.83,0.899,8.091,0.379,17.0,71.0,normal,True,11.112558000000002,15.13017,3.066489,0.4807486631016043,0.7344635255254899,-0.04499999999999993,0.19500000000000006,0.0,-0.08200000000000074,-0.0050000000000000044,-3.5999999999999943,0.14647927422593693,8.097199999999999,0.7034962607497572,1.7899,0.5656854249509226,22.299999999999997,1.0084043999505625,0.9511229999999982
2025-12-13 04:56:48.370811,8.3,2.524,22.0,17.728,1.549,8.157,0.392,16.8,78.1,normal,True,20.9492,27.460672000000002,3.197544,0.4601195848375451,0.7628800926648845,0.14100000000000001,1.162,-0.10000000000000142,0.06600000000000072,0.013000000000000012,7.099999999999994,0.14778422709395295,8.133199999999999,0.7297783834075181,1.8195999999999999,0.537587202230402,22.33,1.0175309550079688,3.313928000000001
2025-12-13 04:57:05.650811,8.175,1.918,21.5,15.993,1.235,8.08,0.358,17.6,70.7,normal,True,15.67965,19.751355,2.89264,0.5052210342024636,0.7938518648467409,-0.125,-0.6060000000000001,-0.5,-0.07699999999999996,-0.03400000000000003,-7.3999999999999915,0.14721869597447107,8.131699999999999,0.6898992599567637,1.7599,0.5926400443980437,22.229999999999997,1.0117574257425743,1.1790649999999996
2025-12-13 04:57:22.930811,8.103,1.449,21.1,17.409,0.931,7.999,0.352,18.0,66.5,normal,True,11.741247,16.207779,2.815648,0.45947498420357286,0.724420477352264,-0.07200000000000095,-0.46899999999999986,-0.3999999999999986,-0.0810000000000004,-0.006000000000000005,-4.200000000000003,0.1377185535793171,8.144200000000001,0.6142903403295741,1.8258000000000003,0.6766748767988737,22.169999999999998,1.0130016252031504,1.6508839999999991
2025-12-13 04:57:40.210811,7.925,0.662,20.6,16.996,0.51,7.876,0.343,16.5,56.4,normal,True,5.2463500000000005,8.667959999999999,2.701468,0.46340315368321966,0.6052577538428882,-0.17799999999999994,-0.787,-0.5,-0.12299999999999933,-0.008999999999999952,-10.100000000000001,0.138165118608061,8.104600000000001,0.717018053391189,1.718,0.8395766128774356,22.04,1.0062214321990857,0.7201419999999983
2025-12-13 04:57:57.490811,8.308,0.833,21.2,15.671,0.62,8.265,0.334,15.5,78.2,normal,True,6.920564,9.71602,2.7605100000000005,0.5274073128709081,0.7122838363856805,0.383,0.17099999999999993,0.5999999999999979,0.38900000000000023,-0.009000000000000008,21.800000000000004,0.14742082620844085,8.1343,0.7383154700623125,1.5748,0.8807194029136141,21.97,1.0052026618269811,0.034946000000000144
2025-12-13 04:58:14.770811,8.006,2.06,21.1,17.619,1.189,7.895,0.33,16.3,60.6,normal,True,16.49236,20.948991,2.60535,0.4480958056643396,0.7872627373795713,-0.3019999999999996,1.227,-0.09999999999999787,-0.370000000000001,-0.0040000000000000036,-17.6,0.14438975032868337,8.1082,0.6851488159516879,1.5287000000000002,0.7806692285765153,21.749999999999996,1.014059531348955,1.851280999999998
2025-12-13 04:58:32.050811,8.028,-1.985,2.3,4.127,0.086,7.896,0.32,2.5,61.4,solar_fault,True,-15.935580000000002,0.35492199999999996,2.52672,1.9132541797916163,0.0,0.02200000000000024,-4.045,-18.8,0.001000000000000334,-0.010000000000000009,0.7999999999999972,0.13326264792999112,8.1184,1.3033933532642137,1.2472999999999999,6.146625090242729,19.69,1.0167173252279635,13.763781999999999
2025-12-13 04:58:32.050811,8.053,1.067,20.1,17.675,0.689,7.979,0.337,17.0,62.7,normal,True,8.592551,12.178075,2.6889230000000004,0.4514285714285714,0.7055754706716785,0.025000000000000355,3.052,17.8,0.08300000000000018,0.017000000000000015,1.3000000000000043,0.1261555036892582,8.1261,1.2290265389052142,1.1057,6.047120526884515,19.41,1.0092743451560346,0.8966009999999991
2025-12-13 04:58:32.050811,7.909,0.631,39.4,15.294,0.575,8.008,0.323,31.7,64.5,progressive_overheat,True,4.990579,8.79405,2.5865839999999998,0.5236040277232901,0.5674949539745624,-0.14400000000000102,-0.43599999999999994,19.299999999999997,0.028999999999999027,-0.014000000000000012,1.7999999999999972,0.13968154256491086,8.0966,1.23771334412384,1.0520999999999998,8.765741396038553,21.14,0.9876373626373627,1.2168870000000003
2025-12-13 04:58:49.330811,8.122,1.133,20.1,17.838,0.667,8.086,0.337,17.4,68.9,normal,True,9.202226,11.897946000000001,2.7249820000000002,0.45330193967933624,0.7734298004042042,0.21300000000000008,0.502,-19.299999999999997,0.07800000000000118,0.014000000000000012,4.400000000000006,0.1383284738101537,8.0929,1.2334536698050527,1.0292,8.764220190955793,20.94,1.004452139500371,-0.02926199999999879
2025-12-13 04:59:06.610811,7.999,2.309,21.1,15.207,1.511,7.883,0.327,17.2,59.6,normal,True,18.469691,22.977777,2.577741,0.5183796935621753,0.803806695486687,-0.12300000000000022,1.1760000000000002,1.0,-0.2030000000000003,-0.010000000000000009,-9.300000000000004,0.1197588317317677,8.0628,1.206073063016221,1.0077,8.75674343323802,20.85,1.0147152099454522,1.9303449999999986
2025-12-13 04:59:23.890811,8.25,2.498,21.8,17.75,1.575,8.106,0.319,16.9,74.7,normal,True,20.608500000000003,27.95625,2.585814,0.45667605633802816,0.7371696847753186,0.25100000000000033,0.18900000000000006,0.6999999999999993,0.22299999999999986,-0.008000000000000007,15.100000000000001,0.12951709453874313,8.0703,1.2671147496927362,1.0657,8.75973109683685,20.88,1.0177646188008882,4.761935999999998
2025-12-13 04:59:41.170811,8.189,2.349,22.1,16.258,1.446,8.077,0.326,16.9,71.5,normal,True,19.235961000000003,23.509068,2.633102,0.4968015746094231,0.8182357973527493,-0.06099999999999994,-0.14900000000000002,0.3000000000000007,-0.028999999999999915,0.007000000000000006,-3.200000000000003,0.13468188857857222,8.0789,1.3278703961188705,1.1557,8.768225463443525,20.979999999999997,1.0138665346044324,1.640004999999996
2025-12-13 04:59:58.450811,8.278,2.347,21.6,15.483,1.485,8.168,0.315,16.5,76.7,normal,True,19.428466,22.992255000000004,2.57292,0.5275463411483562,0.8450004577628422,0.08900000000000041,-0.002000000000000224,-0.5,0.0909999999999993,-0.01100000000000001,5.200000000000003,0.13611580037266224,8.1142,1.3646607881325914,1.3242,8.769112459840791,21.080000000000002,1.0134671890303626,0.9908690000000036
2025-12-13 05:00:15.730811,7.955,2.498,17.1,15.372,1.634,8.006,0.364,15.9,54.4,oscillation_coupled,True,19.87159,25.117848,2.914184,0.5208170699973979,0.7911342564060425,-0.3230000000000004,0.15100000000000025,-4.5,-0.16199999999999903,0.04899999999999999,-22.300000000000004,0.12564186315777756,8.0789,1.399206048681418,1.4907,8.85827296937736,20.67,0.9936297776667499,2.3320739999999973
2025-12-13 05:00:15.730811,8.027,2.494,22.2,17.645,1.785,7.872,0.314,16.8,61.5,normal,True,20.019338,31.496325,2.471808,0.44613204873901957,0.6356086940301766,0.07199999999999918,-0.0040000000000000036,5.099999999999998,-0.13400000000000034,-0.04999999999999999,7.100000000000001,0.12445793577654131,8.081,1.4253136457948086,1.5341,8.871026497035883,20.779999999999998,1.0196900406504064,9.005178999999998
2025-12-13 05:00:33.010811,8.247,2.529,21.3,15.289,1.821,8.098,0.313,17.1,75.0,normal,True,20.856662999999998,27.841269,2.5346740000000003,0.5296618483877298,0.7491275990329319,0.22000000000000064,0.0349999999999997,-0.8999999999999986,0.22600000000000087,-0.0010000000000000009,13.5,0.1330659402117008,8.1029,0.7342276743475288,1.9855,6.063698907799297,22.68,1.0183996048407014,4.449932000000002
2025-12-13 05:00:50.290811,8.222,2.518,20.9,16.889,1.705,8.097,0.281,16.7,72.6,normal,True,20.702996,28.795745,2.2752570000000003,0.47942447747054295,0.7189602491618119,-0.025000000000000355,-0.01100000000000012,-0.40000000000000213,-0.0010000000000012221,-0.03199999999999997,-2.4000000000000057,0.13670633570614554,8.119800000000001,0.6733982146958509,2.1306,6.031067714574239,22.759999999999998,1.0154378164752378,5.817492000000001
2025-12-13 05:01:07.570811,8.008,2.1,19.5,17.208,1.221,7.892,0.297,16.3,61.1,normal,True,16.8168,21.010968,2.343924,0.45862389586238966,0.8003819719300892,-0.2140000000000004,-0.4179999999999997,-1.3999999999999986,-0.20499999999999918,0.01599999999999996,-11.499999999999993,0.12260147724314416,8.1297,0.42394005079335384,2.2775,1.545639026422925,20.770000000000003,1.0146984287886465,1.8502439999999978
2025-12-13 05:01:24.850811,8.123,1.155,18.6,17.156,0.715,8.117,0.294,15.7,69.8,normal,True,9.382064999999999,12.266539999999999,2.3863980000000002,0.4731289344835627,0.7648501533439748,0.11500000000000021,-0.9450000000000001,-0.8999999999999986,0.22500000000000053,-0.0030000000000000027,8.699999999999996,0.12259490654627575,8.1298,0.41734665846672125,2.2797,1.684438581051536,20.62,1.0007391893556732,0.4980769999999999
